Symbol	hgnc_id
RN7SL447P	HGNC:46463
RN7SL452P	HGNC:46468
RN7SL454P	HGNC:46470
RN7SL455P	HGNC:46471
RN7SL459P	HGNC:46475
RN7SL462P	HGNC:46478
RN7SL465P	HGNC:46481
RN7SL466P	HGNC:46482
RN7SL470P	HGNC:46486
RN7SL472P	HGNC:46488
RN7SL473P	HGNC:46489
RN7SL477P	HGNC:46493
RN7SL479P	HGNC:46495
RN7SL483P	HGNC:46499
RN7SL484P	HGNC:46500
RN7SL488P	HGNC:46504
RN7SL492P	HGNC:46508
RN7SL493P	HGNC:46509
RN7SL495P	HGNC:46511
RN7SL498P	HGNC:46514
RN7SL500P	HGNC:46516
RN7SL502P	HGNC:46518
RN7SL507P	HGNC:46523
RN7SL509P	HGNC:46525
RN7SL510P	HGNC:46526
RN7SL516P	HGNC:46532
RN7SL519P	HGNC:46535
RN7SL521P	HGNC:46537
RN7SL523P	HGNC:46539
RN7SL526P	HGNC:46542
RN7SL531P	HGNC:46547
RN7SL535P	HGNC:46551
RN7SL539P	HGNC:46555
RN7SL542P	HGNC:46558
RN7SL546P	HGNC:46562
RN7SL547P	HGNC:46563
RN7SL551P	HGNC:46567
RN7SL554P	HGNC:46570
RN7SL555P	HGNC:46571
RN7SL557P	HGNC:46573
RN7SL560P	HGNC:46576
RN7SL563P	HGNC:46579
RN7SL564P	HGNC:46580
RN7SL568P	HGNC:46584
RN7SL570P	HGNC:46586
RN7SL571P	HGNC:46587
RN7SL575P	HGNC:46591
RN7SL578P	HGNC:46594
RN7SL581P	HGNC:46597
RN7SL582P	HGNC:46598
RN7SL585P	HGNC:46601
RN7SL587P	HGNC:46603
RN7SL589P	HGNC:46605
RN7SL594P	HGNC:46610
RN7SL597P	HGNC:46613
RN7SL602P	HGNC:46618
RN7SL604P	HGNC:46620
RN7SL606P	HGNC:46622
RN7SL610P	HGNC:46626
RN7SL612P	HGNC:46628
RN7SL615P	HGNC:46631
RN7SL618P	HGNC:46634
RN7SL620P	HGNC:46636
RN7SL621P	HGNC:46637
RN7SL625P	HGNC:46641
RN7SL628P	HGNC:46644
RN7SL629P	HGNC:46645
RN7SL633P	HGNC:46649
RN7SL635P	HGNC:46651
RN7SL638P	HGNC:46654
RN7SL640P	HGNC:46656
RN7SL645P	HGNC:46661
RN7SL647P	HGNC:46663
RN7SL648P	HGNC:46664
RN7SL652P	HGNC:46668
RN7SL654P	HGNC:46670
RN7SL659P	HGNC:46675
RN7SL660P	HGNC:46676
RN7SL664P	HGNC:46680
RN7SL667P	HGNC:46683
RN7SL668P	HGNC:46684
RN7SL671P	HGNC:46687
RN7SL674P	HGNC:46690
RN7SL676P	HGNC:46692
RN7SL677P	HGNC:46693
RN7SL681P	HGNC:46697
RN7SL684P	HGNC:46700
RN7SL685P	HGNC:46701
RN7SL688P	HGNC:46704
RN7SL690P	HGNC:46706
RN7SL692P	HGNC:46708
RN7SL693P	HGNC:46709
RN7SL700P	HGNC:46716
RN7SL703P	HGNC:46719
RN7SL706P	HGNC:46722
RN7SL708P	HGNC:46724
RN7SL711P	HGNC:46727
RN7SL715P	HGNC:46731
RN7SL716P	HGNC:46732
RN7SL718P	HGNC:46734
RN7SL722P	HGNC:46738
RN7SL724P	HGNC:46740
RN7SL726P	HGNC:46742
RN7SL733P	HGNC:46749
RN7SL734P	HGNC:46750
RN7SL740P	HGNC:46756
RN7SL743P	HGNC:46759
RN7SL744P	HGNC:46760
RN7SL749P	HGNC:46765
RN7SL751P	HGNC:46767
RN7SL753P	HGNC:46769
RN7SL754P	HGNC:46770
RN7SL759P	HGNC:46775
RN7SL761P	HGNC:46777
RN7SL762P	HGNC:46778
RN7SL766P	HGNC:46782
RN7SL769P	HGNC:46785
RN7SL776P	HGNC:46792
RN7SL778P	HGNC:46794
RN7SL783P	HGNC:46799
RN7SL786P	HGNC:46802
RN7SL787P	HGNC:46803
RN7SL789P	HGNC:46805
RN7SL792P	HGNC:46808
RN7SL794P	HGNC:46810
RN7SL795P	HGNC:46811
RN7SL800P	HGNC:46816
RN7SL802P	HGNC:46818
RN7SL803P	HGNC:46819
RN7SL806P	HGNC:46822
RN7SL809P	HGNC:46825
RN7SL811P	HGNC:46827
RN7SL812P	HGNC:46828
RN7SL815P	HGNC:46831
RN7SL818P	HGNC:46834
RN7SL822P	HGNC:46838
RN7SL823P	HGNC:46839
RN7SL826P	HGNC:46842
RN7SL832P	HGNC:46848
RN7SL833P	HGNC:46849
RN7SL835P	HGNC:46851
RN7SL838P	HGNC:46854
RN7SL840P	HGNC:46856
RN7SL842P	HGNC:46858
RN7SL846P	HGNC:46862
RN7SL849P	HGNC:46865
RN7SL850P	HGNC:46866
RN7SL856P	HGNC:46872
RN7SL861P	HGNC:46877
RN7SL862P	HGNC:46878
RN7SL864P	HGNC:46880
RN7SL868P	HGNC:46884
VTRNA2-2P	HGNC:46889
RNU4ATAC4P	HGNC:46890
RNU4ATAC6P	HGNC:46892
RNU4ATAC9P	HGNC:46895
RNU4ATAC10P	HGNC:46896
RNU4ATAC13P	HGNC:46899
RNU4ATAC15P	HGNC:46901
RNU6ATAC6P	HGNC:46905
RNU6ATAC7P	HGNC:46906
RNU6ATAC9P	HGNC:46908
RNU6ATAC12P	HGNC:46911
RNU6ATAC13P	HGNC:46912
RNU6ATAC16P	HGNC:46915
RNU6ATAC18P	HGNC:46917
RNU6ATAC21P	HGNC:46920
RNU6ATAC22P	HGNC:46921
RNU6ATAC24P	HGNC:46923
RNU6ATAC28P	HGNC:46927
RNU6ATAC32P	HGNC:46931
RNU6ATAC34P	HGNC:46933
RNU6ATAC37P	HGNC:46936
RNU6ATAC38P	HGNC:46937
RNU6ATAC40P	HGNC:46939
RNU11-2P	HGNC:46942
RNU11-3P	HGNC:46943
RNU11-5P	HGNC:46945
RNU4-12P	HGNC:46948
RNU4-15P	HGNC:46951
RNU4-16P	HGNC:46952
RNU4-20P	HGNC:46956
RNU4-23P	HGNC:46959
RNU4-26P	HGNC:46962
RNU4-28P	HGNC:46964
RNU4-30P	HGNC:46966
RNU4-32P	HGNC:46968
RNU4-36P	HGNC:46972
RNU4-38P	HGNC:46974
RNU4-39P	HGNC:46975
RNU4-40P	HGNC:46976
RNU4-42P	HGNC:46978
RNU4-44P	HGNC:46980
RNU4-47P	HGNC:46983
RNU4-48P	HGNC:46984
RNU4-51P	HGNC:46987
RNU4-53P	HGNC:46989
RNU4-54P	HGNC:46990
RNU4-57P	HGNC:46993
RNU4-60P	HGNC:46996
RNU4-62P	HGNC:46998
RNU4-63P	HGNC:46999
RNU4-66P	HGNC:47002
RNU4-68P	HGNC:47004
RNU4-69P	HGNC:47005
RNU4-72P	HGNC:47008
RNU4-74P	HGNC:47010
RNU4-75P	HGNC:47011
RNU4-78P	HGNC:47014
RNU4-81P	HGNC:47017
RNU4-83P	HGNC:47019
RNU4-85P	HGNC:47021
RNU4-87P	HGNC:47023
RNU4-88P	HGNC:47024
RNU4-90P	HGNC:47026
RNU4-92P	HGNC:47028
RPPH1-3P	HGNC:47030
RNU6-84P	HGNC:47047
RNU6-86P	HGNC:47049
RNU6-88P	HGNC:47051
RNU6-91P	HGNC:47054
RNU6-92P	HGNC:47055
RNU6-95P	HGNC:47058
RNU6-98P	HGNC:47061
RNU6-99P	HGNC:47062
RNU6-101P	HGNC:47064
RNU6-104P	HGNC:47067
RNU6-106P	HGNC:47069
RNU6-107P	HGNC:47070
RNU6-110P	HGNC:47073
RNU6-113P	HGNC:47076
RNU6-115P	HGNC:47078
RNU6-118P	HGNC:47081
RNU6-120P	HGNC:47083
RNU6-123P	HGNC:47086
RNU6-125P	HGNC:47088
RNU6-126P	HGNC:47089
RNU6-129P	HGNC:47092
RNU6-131P	HGNC:47094
RNU6-135P	HGNC:47098
RNU6-136P	HGNC:47099
RNU6-138P	HGNC:47101
RNU6-142P	HGNC:47105
RNU6-143P	HGNC:47106
RNU6-145P	HGNC:47108
RNU6-148P	HGNC:47111
RNU6-150P	HGNC:47113
RNU6-151P	HGNC:47114
RNU6-153P	HGNC:47116
RNU6-156P	HGNC:47119
RNU6-157P	HGNC:47120
RNU6-160P	HGNC:47123
RNU6-163P	HGNC:47126
RNU6-164P	HGNC:47127
RNU6-168P	HGNC:47131
RNU6-170P	HGNC:47133
RNU6-172P	HGNC:47135
RNU6-173P	HGNC:47136
RNU6-176P	HGNC:47139
RNU6-178P	HGNC:47141
RNU6-179P	HGNC:47142
RNU6-182P	HGNC:47145
RNU6-184P	HGNC:47147
RNU6-188P	HGNC:47151
RNU6-189P	HGNC:47152
RNU6-191P	HGNC:47154
RNU6-194P	HGNC:47157
RNU6-195P	HGNC:47158
RNU6-197P	HGNC:47160
RNU6-200P	HGNC:47163
RNU6-202P	HGNC:47165
RNU6-203P	HGNC:47166
RNU6-208P	HGNC:47171
RNU6-210P	HGNC:47173
RNU6-211P	HGNC:47174
RNU6-214P	HGNC:47177
RNU6-216P	HGNC:47179
RNU6-218P	HGNC:47181
RNU6-219P	HGNC:47182
RNU6-222P	HGNC:47185
RNU6-224P	HGNC:47187
RNU6-225P	HGNC:47188
RNU6-228P	HGNC:47191
RNU6-230P	HGNC:47193
RNU6-234P	HGNC:47197
RNU6-235P	HGNC:47198
RNU6-237P	HGNC:47200
RNU6-240P	HGNC:47203
RNU6-241P	HGNC:47204
RNU6-243P	HGNC:47206
RNU6-247P	HGNC:47210
RNU6-249P	HGNC:47212
RNU6-250P	HGNC:47213
RNU6-254P	HGNC:47217
RNU6-256P	HGNC:47219
RNU6-257P	HGNC:47220
RNU6-260P	HGNC:47223
RNU6-263P	HGNC:47226
RNU6-266P	HGNC:47229
RNU6-268P	HGNC:47231
RNU6-270P	HGNC:47233
RNU6-272P	HGNC:47235
RNU6-274P	HGNC:47237
RNU6-276P	HGNC:47239
RNU6-279P	HGNC:47242
RNU6-282P	HGNC:47245
RNU6-285P	HGNC:47248
RNU6-288P	HGNC:47251
RNU6-289P	HGNC:47252
RNU6-291P	HGNC:47254
RNU6-294P	HGNC:47257
RNU6-296P	HGNC:47259
RNU6-297P	HGNC:47260
RNU6-300P	HGNC:47263
RNU6-302P	HGNC:47265
RNU6-303P	HGNC:47266
RNU6-306P	HGNC:47269
RNU6-309P	HGNC:47272
RNU6-311P	HGNC:47274
RNU6-312P	HGNC:47275
RNU6-315P	HGNC:47278
RNU6-317P	HGNC:47280
RNU6-321P	HGNC:47284
RNU6-324P	HGNC:47287
RNU6-328P	HGNC:47291
RNU6-329P	HGNC:47292
RNU6-331P	HGNC:47294
RNU6-334P	HGNC:47297
RNU6-335P	HGNC:47298
RNU6-337P	HGNC:47300
RNU6-340P	HGNC:47303
RNU6-342P	HGNC:47305
RNU6-343P	HGNC:47306
RNU6-347P	HGNC:47310
RNU6-349P	HGNC:47312
RNU6-351P	HGNC:47314
RNU6-353P	HGNC:47316
RNU6-356P	HGNC:47319
RNU6-359P	HGNC:47322
RNU6-360P	HGNC:47323
RNU6-363P	HGNC:47326
RNU6-365P	HGNC:47328
RNU6-368P	HGNC:47331
RNU6-369P	HGNC:47332
RNU6-371P	HGNC:47334
RNU6-376P	HGNC:47339
RNU6-377P	HGNC:47340
RNU6-379P	HGNC:47342
RNU6-382P	HGNC:47345
RNU6-383P	HGNC:47346
RNU6-388P	HGNC:47351
RNU6-390P	HGNC:47353
RNU6-391P	HGNC:47354
RNU6-395P	HGNC:47358
RNU6-397P	HGNC:47360
RNU6-398P	HGNC:47361
RNU6-401P	HGNC:47364
RNU6-405P	HGNC:47368
RNU6-407P	HGNC:47370
RNU6-408P	HGNC:47371
RNU6-411P	HGNC:47374
RNU6-413P	HGNC:47376
RNU6-414P	HGNC:47377
RNU6-417P	HGNC:47380
RNU6-419P	HGNC:47382
RNU6-424P	HGNC:47387
RNU6-426P	HGNC:47389
RNU6-429P	HGNC:47392
RNU6-430P	HGNC:47393
RNU6-432P	HGNC:47395
RNU6-435P	HGNC:47398
RNU6-437P	HGNC:47400
RNU6-438P	HGNC:47401
RNU6-442P	HGNC:47405
RNU6-444P	HGNC:47407
RNU6-445P	HGNC:47408
RNU6-448P	HGNC:47411
RNU6-451P	HGNC:47414
RNU6-453P	HGNC:47416
RNU6-455P	HGNC:47418
RNU6-457P	HGNC:47420
RNU6-460P	HGNC:47423
RNU6-462P	HGNC:47425
RNU6-464P	HGNC:47427
RNU6-467P	HGNC:47430
RNU6-470P	HGNC:47433
RNU6-471P	HGNC:47434
RNU6-473P	HGNC:47436
RNU6-475P	HGNC:47438
RNU6-476P	HGNC:47439
RNU6-478P	HGNC:47441
RNU6-481P	HGNC:47444
RNU6-483P	HGNC:47446
RNU6-484P	HGNC:47447
RNU6-488P	HGNC:47451
RNU6-490P	HGNC:47453
RNU6-491P	HGNC:47454
RNU6-494P	HGNC:47457
RNU6-497P	HGNC:47460
RNU6-499P	HGNC:47462
RNU6-500P	HGNC:47463
RNU6-503P	HGNC:47466
RNU6-505P	HGNC:47468
RNU6-506P	HGNC:47469
RNU6-509P	HGNC:47472
RNU6-511P	HGNC:47474
RNU6-516P	HGNC:47479
RNU6-517P	HGNC:47480
RNU6-519P	HGNC:47482
RNU6-522P	HGNC:47485
RNU6-523P	HGNC:47486
RNU6-525P	HGNC:47488
RNU6-528P	HGNC:47491
RNU6-530P	HGNC:47493
RNU6-531P	HGNC:47494
RNU6-535P	HGNC:47498
RNU6-537P	HGNC:47500
RNU6-538P	HGNC:47501
RNU6-540P	HGNC:47503
RNU6-543P	HGNC:47506
RNU6-546P	HGNC:47509
RNU6-549P	HGNC:47512
RNU6-551P	HGNC:47514
RNU6-554P	HGNC:47517
RNU6-555P	HGNC:47518
RNU6-557P	HGNC:47520
RNU6-561P	HGNC:47524
RNU6-562P	HGNC:47525
RNU6-564P	HGNC:47527
RNU6-567P	HGNC:47530
RNU6-571P	HGNC:47534
RNU6-574P	HGNC:47537
RNU6-576P	HGNC:47539
RNU6-577P	HGNC:47540
RNU6-581P	HGNC:47544
RNU6-583P	HGNC:47546
RNU6-584P	HGNC:47547
RNU6-588P	HGNC:47551
RNU6-591P	HGNC:47554
RNU6-593P	HGNC:47556
RNU6-595P	HGNC:47558
RNU6-598P	HGNC:47561
RNU6-600P	HGNC:47563
RNU6-601P	HGNC:47564
RNU6-604P	HGNC:47567
RNU6-606P	HGNC:47569
RNU6-610P	HGNC:47573
RNU6-611P	HGNC:47574
RNU6-613P	HGNC:47576
RNU6-616P	HGNC:47579
RNU6-617P	HGNC:47580
RNU6-619P	HGNC:47582
RNU6-622P	HGNC:47585
RNU6-624P	HGNC:47587
RNU6-625P	HGNC:47588
RNU6-629P	HGNC:47592
RNU6-631P	HGNC:47594
RNU6-632P	HGNC:47595
RNU6-634P	HGNC:47597
RNU6-637P	HGNC:47600
RNU6-639P	HGNC:47602
RNU6-640P	HGNC:47603
RNU6-643P	HGNC:47606
RNU6-645P	HGNC:47608
RNU6-648P	HGNC:47611
RNU6-649P	HGNC:47612
RNU6-651P	HGNC:47614
RNU6-655P	HGNC:47618
RNU6-656P	HGNC:47619
RNU6-658P	HGNC:47621
RNU6-661P	HGNC:47624
RNU6-662P	HGNC:47625
RNU6-667P	HGNC:47630
RNU6-670P	HGNC:47633
RNU6-675P	HGNC:47638
RNU6-678P	HGNC:47641
RNU6-679P	HGNC:47642
RNU6-682P	HGNC:47645
RNU6-685P	HGNC:47648
RNU6-687P	HGNC:47650
RNU6-689P	HGNC:47652
RNU6-692P	HGNC:47655
RNU6-694P	HGNC:47657
RNU6-696P	HGNC:47659
RNU6-697P	HGNC:47660
RNU6-699P	HGNC:47662
RNU6-703P	HGNC:47666
RNU6-704P	HGNC:47667
RNU6-706P	HGNC:47669
RNU6-709P	HGNC:47672
RNU6-710P	HGNC:47673
RNU6-711P	HGNC:47674
RNU6-713P	HGNC:47676
RNU6-716P	HGNC:47679
RNU6-717P	HGNC:47680
RNU6-720P	HGNC:47683
RNU6-723P	HGNC:47686
RNU6-724P	HGNC:47687
RNU6-728P	HGNC:47691
RNU6-730P	HGNC:47693
RNU6-732P	HGNC:47695
RNU6-733P	HGNC:47696
RNU6-738P	HGNC:47701
RNU6-740P	HGNC:47703
RNU6-741P	HGNC:47704
RNU6-744P	HGNC:47707
RNU6-746P	HGNC:47709
RNU6-750P	HGNC:47713
RNU6-751P	HGNC:47714
RNU6-753P	HGNC:47716
RNU6-756P	HGNC:47719
RNU6-757P	HGNC:47720
RNU6-759P	HGNC:47722
RNU6-762P	HGNC:47725
RNU6-764P	HGNC:47727
RNU6-765P	HGNC:47728
RNU6-769P	HGNC:47732
RNU6-772P	HGNC:47735
RNU6-775P	HGNC:47738
RNU6-778P	HGNC:47741
RNU6-781P	HGNC:47744
RNU6-783P	HGNC:47746
RNU6-785P	HGNC:47748
RNU6-787P	HGNC:47750
RNU6-789P	HGNC:47752
RNU6-791P	HGNC:47754
RNU6-793P	HGNC:47756
RNU6-797P	HGNC:47760
RNU6-798P	HGNC:47761
RNU6-801P	HGNC:47764
RNU6-804P	HGNC:47767
RNU6-805P	HGNC:47768
RNU6-807P	HGNC:47770
RNU6-809P	HGNC:47772
RNU6-811P	HGNC:47774
RNU6-812P	HGNC:47775
RNU6-817P	HGNC:47780
RNU6-819P	HGNC:47782
RNU6-820P	HGNC:47783
RNU6-822P	HGNC:47785
RNU6-826P	HGNC:47789
RNU6-828P	HGNC:47791
RNU6-829P	HGNC:47792
RNU6-832P	HGNC:47795
RNU6-834P	HGNC:47797
RNU6-837P	HGNC:47800
RNU6-838P	HGNC:47801
RNU6-844P	HGNC:47807
RNU6-845P	HGNC:47808
RNU6-848P	HGNC:47811
RNU6-851P	HGNC:47814
RNU6-853P	HGNC:47816
RNU6-855P	HGNC:47818
RNU6-858P	HGNC:47821
RNU6-860P	HGNC:47823
RNU6-861P	HGNC:47824
RNU6-865P	HGNC:47828
RNU6-867P	HGNC:47830
RNU6-871P	HGNC:47834
RNU6-873P	HGNC:47836
RNU6-874P	HGNC:47837
RNU6-875P	HGNC:47838
RNU6-878P	HGNC:47841
RNU6-880P	HGNC:47843
RNU6-881P	HGNC:47844
RNU6-884P	HGNC:47847
RNU6-886P	HGNC:47849
RNU6-888P	HGNC:47851
RNU6-891P	HGNC:47854
RNU6-893P	HGNC:47856
RNU6-895P	HGNC:47858
RNU6-897P	HGNC:47860
RNU6-899P	HGNC:47862
RNU6-901P	HGNC:47864
RNU6-904P	HGNC:47867
RNU6-905P	HGNC:47868
RNU6-908P	HGNC:47871
RNU6-911P	HGNC:47874
RNU6-912P	HGNC:47875
RNU6-917P	HGNC:47880
RNU6-919P	HGNC:47882
RNU6-921P	HGNC:47884
RNU6-922P	HGNC:47885
RNU6-925P	HGNC:47888
RNU6-927P	HGNC:47890
RNU6-928P	HGNC:47891
RNU6-931P	HGNC:47894
RNU6-933P	HGNC:47896
RNU6-937P	HGNC:47900
RNU6-938P	HGNC:47901
RNU6-940P	HGNC:47903
RNU6-944P	HGNC:47907
RNU6-945P	HGNC:47908
RNU6-947P	HGNC:47910
RNU6-950P	HGNC:47913
RNU6-952P	HGNC:47915
RNU6-953P	HGNC:47916
RNU6-957P	HGNC:47920
RNU6-959P	HGNC:47922
RNU6-960P	HGNC:47923
RNU6-964P	HGNC:47927
RNU6-967P	HGNC:47930
RNU6-969P	HGNC:47932
RNU6-972P	HGNC:47935
RNU6-973P	HGNC:47936
RNU6-975P	HGNC:47938
RNU6-978P	HGNC:47941
RNU6-979P	HGNC:47942
RNU6-985P	HGNC:47948
RNU6-987P	HGNC:47950
RNU6-988P	HGNC:47951
RNU6-991P	HGNC:47954
RNU6-993P	HGNC:47956
RNU6-994P	HGNC:47957
RNU6-997P	HGNC:47960
RNU6-999P	HGNC:47962
RNU6-1004P	HGNC:47967
RNU6-1006P	HGNC:47969
RNU6-1011P	HGNC:47974
RNU6-1013P	HGNC:47976
RNU6-1014P	HGNC:47977
RNU6-1017P	HGNC:47980
RNU6-1019P	HGNC:47982
RNU6-1022P	HGNC:47985
RNU6-1023P	HGNC:47986
RNU6-1025P	HGNC:47988
RNU6-1029P	HGNC:47992
RNU6-1031P	HGNC:47994
RNU6-1036P	HGNC:47999
RNU6-1038P	HGNC:48001
RNU6-1040P	HGNC:48003
RNU6-1042P	HGNC:48005
RNU6-1045P	HGNC:48008
RNU6-1046P	HGNC:48009
RNU6-1048P	HGNC:48011
RNU6-1052P	HGNC:48015
RNU6-1054P	HGNC:48017
RNU6-1057P	HGNC:48020
RNU6-1059P	HGNC:48022
RNU6-1060P	HGNC:48023
RNU6-1061P	HGNC:48024
RNU6-1065P	HGNC:48028
RNU6-1066P	HGNC:48029
RNU6-1069P	HGNC:48032
RNU6-1072P	HGNC:48035
RNU6-1076P	HGNC:48039
RNU6-1077P	HGNC:48040
RNU6-1079P	HGNC:48042
RNU6-1082P	HGNC:48045
RNU6-1084P	HGNC:48047
RNU6-1085P	HGNC:48048
RNU6-1088P	HGNC:48051
RNU6-1090P	HGNC:48053
RNU6-1092P	HGNC:48055
RNU6-1094P	HGNC:48057
RNU6-1097P	HGNC:48060
RNU6-1100P	HGNC:48063
RNU6-1101P	HGNC:48064
RNU6-1103P	HGNC:48066
RNU6-1105P	HGNC:48068
RNU6-1106P	HGNC:48069
RNU6-1109P	HGNC:48072
RNU6-1112P	HGNC:48075
RNU6-1113P	HGNC:48076
RNU6-1116P	HGNC:48079
RNU6-1118P	HGNC:48081
RNU6-1120P	HGNC:48083
RNU6-1123P	HGNC:48086
RNU6-1125P	HGNC:48088
RNU6-1128P	HGNC:48091
RNU6-1130P	HGNC:48093
RNU6-1131P	HGNC:48094
RNU6-1134P	HGNC:48097
RNU6-1136P	HGNC:48099
RNU6-1137P	HGNC:48100
RNU6-1140P	HGNC:48103
RNU6-1143P	HGNC:48106
RNU6-1146P	HGNC:48109
RNU6-1147P	HGNC:48110
RNU6-1150P	HGNC:48113
RNU6-1152P	HGNC:48115
RNU6-1154P	HGNC:48117
RNU6-1156P	HGNC:48119
RNU6-1158P	HGNC:48121
RNU6-1161P	HGNC:48124
RNU6-1162P	HGNC:48125
RNU6-1165P	HGNC:48128
RNU6-1169P	HGNC:48132
RNU6-1170P	HGNC:48133
RNU6-1175P	HGNC:48138
RNU6-1178P	HGNC:48141
RNU6-1179P	HGNC:48142
RNU6-1181P	HGNC:48144
RNU6-1186P	HGNC:48149
RNU6-1190P	HGNC:48153
RNU6-1192P	HGNC:48155
RNU6-1196P	HGNC:48159
RNU6-1198P	HGNC:48161
RNU6-1199P	HGNC:48162
RNU6-1203P	HGNC:48166
RNU6-1205P	HGNC:48168
RNU6-1208P	HGNC:48171
RNU6-1209P	HGNC:48172
RNU6-1211P	HGNC:48174
RNU6-1215P	HGNC:48178
RNU6-1216P	HGNC:48179
RNU6-1218P	HGNC:48181
RNU6-1222P	HGNC:48185
RNU6-1224P	HGNC:48187
RNU6-1226P	HGNC:48189
RNU6-1228P	HGNC:48191
RNU6-1231P	HGNC:48194
RNU6-1232P	HGNC:48195
RNU6-1234P	HGNC:48197
RNU6-1238P	HGNC:48201
RNU6-1242P	HGNC:48205
RNU6-1245P	HGNC:48208
RNU6-1246P	HGNC:48209
RNU6-1248P	HGNC:48211
RNU6-1251P	HGNC:48214
RNU6-1252P	HGNC:48215
RNU6-1256P	HGNC:48219
RNU6-1258P	HGNC:48221
RNU6-1261P	HGNC:48224
RNU6-1264P	HGNC:48227
RNU6-1266P	HGNC:48229
RNU6-1269P	HGNC:48232
RNU6-1271P	HGNC:48234
RNU6-1272P	HGNC:48235
RNU6-1275P	HGNC:48238
RNU6-1277P	HGNC:48240
RNU6-1278P	HGNC:48241
RNU6-1281P	HGNC:48244
RNU6-1284P	HGNC:48247
RNU6-1287P	HGNC:48250
RNU6-1288P	HGNC:48251
RNU6-1290P	HGNC:48253
RNU6-1293P	HGNC:48256
RNU6-1294P	HGNC:48257
RNU6-1296P	HGNC:48259
RNU6-1299P	HGNC:48262
RNU6-1300P	HGNC:48263
RNU6-1304P	HGNC:48267
RNU6-1306P	HGNC:48269
RNU6-1308P	HGNC:48271
RNU6-1311P	HGNC:48274
RNU6-1313P	HGNC:48276
RNU6-1316P	HGNC:48279
RNU6-1318P	HGNC:48281
RNU6-1319P	HGNC:48282
RNU6-1322P	HGNC:48285
RNU6-1324P	HGNC:48287
RNU6-1325P	HGNC:48288
RNU6-1328P	HGNC:48291
RNU6-1331P	HGNC:48294
RNU6-1334P	HGNC:48297
RNU6-1335P	HGNC:48298
RNU6-1338P	HGNC:48301
RNU6-1340P	HGNC:48303
RPS4XP23	HGNC:48367
RNU1-29P	HGNC:48371
RNU1-32P	HGNC:48374
RNU1-33P	HGNC:48375
RNU1-35P	HGNC:48377
RNU1-40P	HGNC:48382
RNU1-43P	HGNC:48385
RNU1-44P	HGNC:48386
RNU1-47P	HGNC:48389
RNU1-49P	HGNC:48391
RNU1-51P	HGNC:48393
RNU1-52P	HGNC:48394
RNU1-56P	HGNC:48398
RNU1-57P	HGNC:48399
RNU1-64P	HGNC:48406
RNU1-67P	HGNC:48409
RNU1-74P	HGNC:48416
RNU1-75P	HGNC:48417
RNU1-77P	HGNC:48419
RNU1-80P	HGNC:48422
RNU1-82P	HGNC:48424
RNU1-83P	HGNC:48425
RNU1-91P	HGNC:48433
RNU1-96P	HGNC:48438
RNU1-97P	HGNC:48439
RNU1-100P	HGNC:48442
RNU1-104P	HGNC:48446
RNU1-105P	HGNC:48447
RNU1-107P	HGNC:48449
RNU1-112P	HGNC:48454
RNU1-115P	HGNC:48457
RNU1-117P	HGNC:48459
RNU1-128P	HGNC:48470
RNU1-130P	HGNC:48472
RNU1-131P	HGNC:48473
RNU1-134P	HGNC:48476
RNU1-138P	HGNC:48480
RNU1-139P	HGNC:48481
RNU1-142P	HGNC:48484
RNU1-146P	HGNC:48488
RPL3P13	HGNC:48494
RNU2-8P	HGNC:48501
RNU2-10P	HGNC:48503
RNU2-12P	HGNC:48505
RNU2-13P	HGNC:48506
RNU2-17P	HGNC:48510
RNU2-18P	HGNC:48511
RNU2-21P	HGNC:48514
RNU2-24P	HGNC:48517
RNU2-25P	HGNC:48518
RNU2-29P	HGNC:48522
RNU2-31P	HGNC:48524
RNU2-33P	HGNC:48526
RNU2-35P	HGNC:48528
RNU2-37P	HGNC:48530
RNU2-39P	HGNC:48532
RNU2-41P	HGNC:48534
RNU2-43P	HGNC:48536
RNU2-45P	HGNC:48538
RNU2-46P	HGNC:48539
RNU2-49P	HGNC:48542
RNU2-53P	HGNC:48546
RNU2-56P	HGNC:48549
RNU2-57P	HGNC:48550
RNU2-59P	HGNC:48552
RNU2-62P	HGNC:48555
RNU2-63P	HGNC:48556
RNU2-65P	HGNC:48558
RNU2-70P	HGNC:48563
RNU2-71P	HGNC:48564
MED15P8	HGNC:48657
ENPP7P12	HGNC:48697
RARRES2P5	HGNC:48704
OSBPL9P5	HGNC:48735
HNRNPH3P1	HGNC:48750
HNRNPA3P15	HGNC:48761
HNRNPA1P62	HGNC:48792
HNRNPA1P72	HGNC:48802
MTHFD2P2	HGNC:48860
KRT128P	HGNC:48882
SLC2A13P1	HGNC:48929
SLC25A36P1	HGNC:48935
CLPTM1LP1	HGNC:49023
PRELID3BP5	HGNC:49067
PRELID3BP8	HGNC:49070
AZU1P1	HGNC:49098
RPL17P51	HGNC:49100
SRGNP1	HGNC:49107
NDE1P2	HGNC:49116
GRAMD4P4	HGNC:49139
RAP2CP1	HGNC:49146
OOSP1P1	HGNC:49240
OOSP1P2	HGNC:49241
KLF2P1	HGNC:49280
HSPE1P6	HGNC:49325
HSPE1P9	HGNC:49328
HSPE1P13	HGNC:49332
HSPE1P18	HGNC:49337
HSPE1P21	HGNC:49340
HSPE1P24	HGNC:49343
HSPE1P25	HGNC:49344
